image1_path,image2_path,clip_similarity,dino_similarity,pair_type
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n01914609/n01914609_6367.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02319095/n02319095_3296.JPEG,0.8123619556427002,0.4989073574542999,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n01978455/n01978455_2073.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02643566/n02643566_1407.JPEG,0.803743839263916,0.48961618542671204,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n01914609/n01914609_10597.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n09256479/n09256479_1450.JPEG,0.8028287291526794,0.4218483567237854,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n01914609/n01914609_10597.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02607072/n02607072_2339.JPEG,0.8062564730644226,0.4299294054508209,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n03782006/n03782006_3816.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n03782006/n03782006_8295.JPEG,0.8082284331321716,0.3575754165649414,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02607072/n02607072_6358.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n09256479/n09256479_16157.JPEG,0.804634153842926,0.47755226492881775,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02607072/n02607072_5126.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02607072/n02607072_8910.JPEG,0.8167266249656677,0.48316410183906555,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n03594945/n03594945_14269.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n03594945/n03594945_9152.JPEG,0.8022173643112183,0.48162662982940674,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02607072/n02607072_5400.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02607072/n02607072_8910.JPEG,0.8025388717651367,0.4690597653388977,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n01751748/n01751748_8583.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n01914609/n01914609_5069.JPEG,0.8065842390060425,0.49274012446403503,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n01914609/n01914609_10597.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02607072/n02607072_5126.JPEG,0.8053069114685059,0.4308541715145111,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n01955084/n01955084_2468.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02643566/n02643566_557.JPEG,0.8124132752418518,0.48755863308906555,high_clip_low_dino
/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n01914609/n01914609_10597.JPEG,/pasteur/u/yuhuiz/data/ImageNet/imagenet/train/n02607072/n02607072_7192.JPEG,0.8065288662910461,0.4824223816394806,high_clip_low_dino
