image1_path,image2_path,clip_similarity,dino_similarity,pair_type
00000409_c4111bc546a821003423bf61851d7ee3,00000809_0b19e15537e77d25d8b803a09fd02d57,0.14330828189849854,0.9504640698432922,high_dino_low_clip
00000070_024cd44ca5def18850f49ca9d46c66ba,00000493_f695a0f32d4c01d833ddfb989128af66,0.13145695626735687,0.9506175518035889,high_dino_low_clip
00000566_99fbe3a76283f2250e5fd4c3fa5aa13f,00000957_a42827158ea9de5325ed98006b27067d,0.1304948776960373,0.9552927613258362,high_dino_low_clip
00000417_20355071d43ca97fba67c21f8802c468,00000793_5f221ace8c100f5ed754635e13d1b3ac,0.13706743717193604,0.9529523253440857,high_dino_low_clip
00000213_91543b35fa66e242a3ffeab06a9bf4c5,00001016_8fea654a47042980ce1c8166174a57a0,0.14145411550998688,0.9548887610435486,high_dino_low_clip
00000170_6f6a213e75dc0264a5ecfa05026832bd,00000493_f695a0f32d4c01d833ddfb989128af66,0.13145695626735687,0.9506175518035889,high_dino_low_clip
00000335_370955ba5704235a1d94c58dd4bd7be6,00000793_118c5759578e7f07002c4d77bf3f3cc8,0.13573451340198517,0.9595096707344055,high_dino_low_clip
00000794_7a0eb83adc44fdff18b73c7285dbab17,00000890_b36d697cb339fc68920c35c28752376a,0.8638375997543335,0.26851844787597656,high_clip_low_dino
00000449_18f8fe1ea9d547ab87cee3792f161b7a,00000828_be444343ea8688efb86d6e05c2e75433,0.8588169813156128,0.2651752233505249,high_clip_low_dino
00000091_d6fbbd7e0008b96ccd1e303504d7c5b5,00000274_c820ff5756e3c25ce4e1da45df2f888a,0.8517494201660156,0.2038406878709793,high_clip_low_dino
00000210_c9528dafcfa9aa4b6c0dc6e0d5b8baa3,00000894_3ba4261095cc2573211eb0479bb7d8af,0.8721526265144348,0.2269594967365265,high_clip_low_dino
00000195_e87846da9529c31dc396dca6c987700a,00000692_99c8427da7c4682cfe12391afc0c1229,0.8748572468757629,0.2885548770427704,high_clip_low_dino
00000457_f6c7c4d0c92dea279d20cf8377de75f7,00000786_e9927cf44144557db6bd6499915ddaed,0.8669262528419495,0.28414681553840637,high_clip_low_dino
00000172_95425313a48e3124f5bd6da7ffd5f85e,00000457_f6c7c4d0c92dea279d20cf8377de75f7,0.8681755065917969,0.20938608050346375,high_clip_low_dino
00000170_fb85eaa720ada999371bc6f444a48190,00000176_121193e10ab2b67e5ebbba8bdcf7a603,0.8630011081695557,0.2355756014585495,high_clip_low_dino
00000714_d031bf591a61d1f4997766ddf0409c43,00000782_af4048d2e4601d63666bdd760dcfb509,0.8518480658531189,0.26152363419532776,high_clip_low_dino
00000285_35155575bd0397ee85cead85b79c2914,00000357_a95d5eb3289c256d9d72d012a8f3244e,0.8553184866905212,0.29606732726097107,high_clip_low_dino
00000386_aa7b62feb4b097febbde8c09e44cbf16,00000845_47d67dfa5c0aee6f87d237f129ba66b8,0.8658815622329712,0.26404398679733276,high_clip_low_dino
00000870_0430e3ab5690bf37b4edb290828782df,00000888_999a4a2c9d97172befd46f327b3d1fbc,0.8633013367652893,0.24729061126708984,high_clip_low_dino
00000377_afce1006bd499d9b0947a135011b7d93,00000888_999a4a2c9d97172befd46f327b3d1fbc,0.8588196635246277,0.2766466438770294,high_clip_low_dino
00000660_5ea599486e3e4009c3232a29e0af9878,00000888_999a4a2c9d97172befd46f327b3d1fbc,0.8645395040512085,0.2788149118423462,high_clip_low_dino
00000071_e66096585df6d7423bf843defba27e82,00000883_24a2032b456d5589d593dd7d4be55e42,0.8556882739067078,0.2906540334224701,high_clip_low_dino
00000030_3f8e8999fc3a97309707aa2915aad2ef,00000358_c262c58120440db5bfd2ef2cc6f661f0,0.865116536617279,0.15832871198654175,high_clip_low_dino
00000393_fe6023981ee14a4b4d658112f6ffc84b,00000793_07e7a61d77efa34dd7539da63d6b899a,0.856084406375885,0.22697456181049347,high_clip_low_dino
00000128_2fd9df5f514d376389b2694e11753ac8,00000533_407e6830405e611475ff1040f01e33b3,0.8670410513877869,0.24554041028022766,high_clip_low_dino
00000470_e3a3e264dcf13224f52dfc53a0b3fef1,00000531_407b4b10ab32c68aa75817b364dc1d86,0.8676085472106934,0.21919561922550201,high_clip_low_dino
00000531_407b4b10ab32c68aa75817b364dc1d86,00000928_adf83b94e5e50c45a4daa630334d16bc,0.8638724088668823,0.2589660882949829,high_clip_low_dino
00000264_3ff31cea1e3b339985a338fad5b27883,00000422_36ef225475e0b921c9876cd1bb4849a1,0.8520376682281494,0.2692963778972626,high_clip_low_dino
00000003_db7907b41f27d03d322b0737986521ed,00000422_36ef225475e0b921c9876cd1bb4849a1,0.887052595615387,0.2569742202758789,high_clip_low_dino
00000576_d3d5af6baf41424978667d332399a49c,00000966_40f21793e3f04b99a8178f3da85aa4b1,0.1443174034357071,0.9551383852958679,high_dino_low_clip
00000651_8af2656be7ff3bca4e468d066d8470e2,00000915_6f72ddc44398c0d42efdb41196f0eedd,0.8524410128593445,0.2705420255661011,high_clip_low_dino
00000285_cfd86abdb86b56d9a64212168aa8f743,00000823_3693f80910f2f3de8dbfbc41306a5dad,0.143411785364151,0.9533276557922363,high_dino_low_clip
00000301_9d71a731e98ef88a3e2c53b202a466c5,00000746_48018d8747320521c90a59e0748ca3bd,0.8628096580505371,0.2823745608329773,high_clip_low_dino
00000280_b73455405dc5f1afb955ddbb12269cd9,00000302_1970ce8fcd68a34e5605f7684ea38b93,0.8520918488502502,0.19747263193130493,high_clip_low_dino
00000463_1e2e25ca9797f0244932077f604ad779,00000482_296f6134bbfac7c6e16b8d955f4717de,0.852111279964447,0.26457077264785767,high_clip_low_dino
00000286_ff323f5a88358f288d835fa36450fbf0,00000393_fe6023981ee14a4b4d658112f6ffc84b,0.8699028491973877,0.2723458409309387,high_clip_low_dino
00000264_3ff31cea1e3b339985a338fad5b27883,00000533_407e6830405e611475ff1040f01e33b3,0.8519945740699768,0.26338744163513184,high_clip_low_dino
00000128_f91ee6d0fb37e3fffc7a86fc19f1afc2,00000856_b1c4f62b6ddefe5738e41b07d82b1470,0.8505432605743408,0.25559738278388977,high_clip_low_dino
00000115_5b0f28be07ce2cbd1baed1a066126bae,00000850_62796e12643f80588a2d0fccac110832,0.8510812520980835,0.16768071055412292,high_clip_low_dino
00000790_84fa8ab3a5ff0ab1657b1e549b61850a,00000843_e1701204b686bc7bf1443d3c8f1b7cc9,0.1408655196428299,0.9538528919219971,high_dino_low_clip
00000708_ab334ffc5f5bb4404e9a350024160e2b,00000777_76de308e25d56f4f411c5153cd97e11c,0.870836079120636,0.27529463171958923,high_clip_low_dino
00000240_20ac07379bed1233ba5b049a4e6b1a36,00000906_7c5a68e59b826f41aa5efe343ffc97e5,0.8569403886795044,0.28563639521598816,high_clip_low_dino
00000393_fe6023981ee14a4b4d658112f6ffc84b,00001005_40113eb45e8877b5a6b6a4f925e0faaf,0.8664929270744324,0.2826402485370636,high_clip_low_dino
00000070_fafa2516c3f454daa1b3a0679e50668c,00000393_fe6023981ee14a4b4d658112f6ffc84b,0.8803629279136658,0.17789563536643982,high_clip_low_dino
00000106_12bd5b6e6c7fa9b05fd2110ff1ae62bc,00000457_f6c7c4d0c92dea279d20cf8377de75f7,0.854720950126648,0.26634249091148376,high_clip_low_dino
00000172_95425313a48e3124f5bd6da7ffd5f85e,00000982_f2b0fb5b42b6f827c8bdfd02574b6ab9,0.8773756623268127,0.25929269194602966,high_clip_low_dino
00000888_999a4a2c9d97172befd46f327b3d1fbc,00000945_366af1c55506bf1c9d7e59153b736412,0.8505734801292419,0.28284353017807007,high_clip_low_dino
00000457_f6c7c4d0c92dea279d20cf8377de75f7,00000945_366af1c55506bf1c9d7e59153b736412,0.8509329557418823,0.27537745237350464,high_clip_low_dino
00000465_6d1960cff589c4ed55bb6e508b838d12,00000957_a42827158ea9de5325ed98006b27067d,0.1304948776960373,0.9552927613258362,high_dino_low_clip
00000951_4e17c8bf74433b5ad345cc644a346721,00000977_d401a32a17b24d06d5c8dce86bf1c24b,0.8524274826049805,0.28704607486724854,high_clip_low_dino
00000985_bd6a8d348ffa5ad662f0ba22a9f77788,00001017_324417e7afcff059da0b44e23f8f8fa5,0.8502868413925171,0.24904613196849823,high_clip_low_dino
00000446_e33c8839b796da7195a4d286d760f847,00000957_a42827158ea9de5325ed98006b27067d,0.1304948776960373,0.9552927613258362,high_dino_low_clip
00000305_2f409b252b41c8aca1c5273492b66b5d,00000802_7c3df8cb778f119f83c450021edc1601,0.8723977208137512,0.298728346824646,high_clip_low_dino
00000277_eb045374a5e1ef455b20a1cb64a96044,00000629_33e2dbb6dc2226c59c6261d8820d65ad,0.8532566428184509,0.2952805757522583,high_clip_low_dino
00000152_6a82c2ddd0abd5841278ba9cfcb23869,00000457_f6c7c4d0c92dea279d20cf8377de75f7,0.854494035243988,0.2688648998737335,high_clip_low_dino
00000223_a76db565da6fca3bbe68ea352c1fb2f4,00000531_407b4b10ab32c68aa75817b364dc1d86,0.8704602122306824,0.2284346967935562,high_clip_low_dino
00000697_4c6258f035146287e0f7dd99ea72a2ca,00000928_a119ccaabfed2344bc91bd99eeee47f0,0.8628175854682922,0.2905450463294983,high_clip_low_dino
00000627_32fd8369332fda0009492da55fdf9143,00001018_71634fa538ca80a10c65ffe637a9580a,0.8577351570129395,0.23078426718711853,high_clip_low_dino
00000543_5dfbf0270c64f6dff85192257bc692a6,00000711_5cf962fcf3d327ee7b3191f317ca7a3a,0.8718895316123962,0.2861107289791107,high_clip_low_dino
00000303_764e48e330282147214ba6e7c0203575,00001023_212dc60631929bb734277b599cbda2bd,0.1499738097190857,0.9538419842720032,high_dino_low_clip
00000452_4fee7af9ac6580a0034949b823d8e06a,00000790_c900370251d148cdfa08d959cd95f052,0.13267190754413605,0.9543557167053223,high_dino_low_clip
00000493_f695a0f32d4c01d833ddfb989128af66,00000831_57e38184eaaaade7378902ff4ce9ba24,0.13145695626735687,0.9506175518035889,high_dino_low_clip
00000175_466608641cace3c8d246718fdf1042b4,00000593_21705066efa4ad82f6a549bc173e51bb,0.8581534028053284,0.2823728024959564,high_clip_low_dino
00000073_06e0041c501b85785ceb27911c292c7b,00000533_ca03ad333e3b0e406481f796aa3b6af0,0.8516926169395447,0.2386462539434433,high_clip_low_dino
00000110_9680f97e69f3c206691b40409f313ad6,00000888_999a4a2c9d97172befd46f327b3d1fbc,0.8590198159217834,0.1509200930595398,high_clip_low_dino
00000708_ab334ffc5f5bb4404e9a350024160e2b,00000802_bb17f176062370a0d99241760f9c007e,0.8632057309150696,0.27749428153038025,high_clip_low_dino
00000000_c48501f605255e9f467253d9b5b96b2d,00000708_ab334ffc5f5bb4404e9a350024160e2b,0.866578221321106,0.2426270693540573,high_clip_low_dino
00000108_9cc1b51873c66dd1ae5286470fe0a470,00000708_ab334ffc5f5bb4404e9a350024160e2b,0.8708118796348572,0.19499437510967255,high_clip_low_dino
00000161_25303d1c63005e21e02b57b2730dc160,00000828_1b9fa7f7406d8efef674418b1d13ca21,0.8549750447273254,0.23829816281795502,high_clip_low_dino
00000224_1d101ffcf7a37a4e587f5e42b4665f25,00000352_4961c5c9f77fc8c97d5ff8f99ea32780,0.8558002710342407,0.2631646394729614,high_clip_low_dino
00000304_b1f53097c139a8f9f10920955485f190,00000331_68c71bc5ad042f0beb39751f14271f94,0.8564819693565369,0.24311234056949615,high_clip_low_dino
00000587_ebeaa391cd7ba574727cbaef216ce404,00000626_b60a49cb61638923ecc780db65419d55,0.11387187242507935,0.9508721828460693,high_dino_low_clip
00000514_93d4c1cad8289a7f033b055590528f18,00000755_207b0fcc5f357e0ec30caef18f1d767d,0.8653778433799744,0.23860111832618713,high_clip_low_dino
00000339_a2087225fed966d40752370ebd61f221,00000547_569155e7ac51249a46b1325c86d6126f,0.8727410435676575,0.1692962646484375,high_clip_low_dino
00000409_c4111bc546a821003423bf61851d7ee3,00000714_1ea38540b988f3fb36539d262a894fce,0.14330828189849854,0.9504640698432922,high_dino_low_clip
00000274_c820ff5756e3c25ce4e1da45df2f888a,00000576_2d4d9a80cd5def4f04d97ae79ef9fc56,0.8534815907478333,0.183059424161911,high_clip_low_dino
00000681_252e3fc2ff1b4a21652279dd3040d5e3,00000831_9c50447123a58b2de3b28e9a2e0ab4c0,0.8561503291130066,0.28568533062934875,high_clip_low_dino
00000209_c384705308194b1f6f7c6277f93c5770,00000844_0df30e719633117bf67795fe5e92c8d0,0.8514721393585205,0.1801549792289734,high_clip_low_dino
00000183_6b64ea3bfe82da3e3a1cd3cfa31493fd,00000262_54db977a2148a01bdad4fd65b965d442,0.8599668741226196,0.29391607642173767,high_clip_low_dino
00000009_18a02be4cf7f0cc5715092d2153778ca,00000133_7210d17197bd3894026296fa01af8065,0.1497713029384613,0.9505292773246765,high_dino_low_clip
00000295_c5f280d746e7a9463ee23aea5f76e32e,00000762_b0263f13ff87c8dbe826b6738964d7d1,0.8669112920761108,0.2980746328830719,high_clip_low_dino
00000143_43c81dc20ba46d2da1db1a8e68f100e8,00000422_36ef225475e0b921c9876cd1bb4849a1,0.8601091504096985,0.26780328154563904,high_clip_low_dino
00000422_36ef225475e0b921c9876cd1bb4849a1,00000763_a1fb225ec1eac2b57f136b3cdcb97cf9,0.8626449108123779,0.2816668748855591,high_clip_low_dino
00000493_f695a0f32d4c01d833ddfb989128af66,00000880_15168d8c121f1ac24e7fda8e6792a675,0.13145695626735687,0.9506175518035889,high_dino_low_clip
00000493_f695a0f32d4c01d833ddfb989128af66,00000862_bb7e3388e697ef2c63e3797f34a2e374,0.13145695626735687,0.9506175518035889,high_dino_low_clip
00000361_2f2dec8d03b34b405e79135c38af9628,00000393_fe6023981ee14a4b4d658112f6ffc84b,0.8584864735603333,0.25421959161758423,high_clip_low_dino
00000708_ab334ffc5f5bb4404e9a350024160e2b,00000961_9fb8db7219f99f8b3a097f43f203f054,0.8833922147750854,0.29364457726478577,high_clip_low_dino
00000378_6c91fd46c446a9da8b04c0782662dded,00000708_ab334ffc5f5bb4404e9a350024160e2b,0.8503953814506531,0.27570149302482605,high_clip_low_dino
00000383_48901392c794aebcf19af77dab1a9307,00000708_ab334ffc5f5bb4404e9a350024160e2b,0.862281084060669,0.2747229337692261,high_clip_low_dino
00000091_b350d031b88d0ebb9343c1cc2564a027,00000725_194d13247b4639066f88169b6a6378be,0.8759990930557251,0.28524643182754517,high_clip_low_dino
00000281_5bf1f764a3f0e03b4b095a114ed2d819,00000910_80b17305e2f5845108e0a022336c37ff,0.855853796005249,0.22564592957496643,high_clip_low_dino
00000736_fdb8365fb6213a7cbe55a0b9c00a5b64,00000795_b519f52afc93d53fd9a67e26e85776ae,0.8565635681152344,0.2787514626979828,high_clip_low_dino
00000060_ee2a121719d6d996fe45d11a86ec6b7e,00000226_548dd659881b1def6f82bbccfbd9b701,0.14926719665527344,0.951636016368866,high_dino_low_clip
00000352_4961c5c9f77fc8c97d5ff8f99ea32780,00000422_36ef225475e0b921c9876cd1bb4849a1,0.8647394180297852,0.23126940429210663,high_clip_low_dino
00000685_d129961ba0044b4120043f760b3488d9,00001023_212dc60631929bb734277b599cbda2bd,0.13941454887390137,0.9513883590698242,high_dino_low_clip
00000422_36ef225475e0b921c9876cd1bb4849a1,00000838_25ca5ebe1635fe4fdeb8bf5ee9c33d8d,0.8562994599342346,0.28558528423309326,high_clip_low_dino
00000552_92bd0b7c0f391d1d0e223fef22b4ed6b,00000917_bbc2ca9104a3a1ac4a1977fd4e643061,0.852276086807251,0.1769685447216034,high_clip_low_dino
00000405_e7215d09e72d0381c5f4323aa81030d0,00000409_c4111bc546a821003423bf61851d7ee3,0.14330828189849854,0.9504640698432922,high_dino_low_clip
00000052_d4bf563b55a8a8771d249e78c69c4661,00000727_1cf6fab50f46b11a4debfe80eaef261c,0.8618131875991821,0.24458371102809906,high_clip_low_dino
00000110_9680f97e69f3c206691b40409f313ad6,00000984_05db71aae96e1e8c76fb23bd5c348384,0.853357195854187,0.2446698099374771,high_clip_low_dino
00000255_5a2d09ae04ebd3b703b980164f15613d,00000688_d41ea68b9ecb4f48f312baff8fbed5b6,0.8528625965118408,0.2700258195400238,high_clip_low_dino
00000009_876e93324774ce883e82496c5ef45235,00000041_887d51c9ced4739442eae0a8ce7a2fa9,0.8530669808387756,0.2405887097120285,high_clip_low_dino
